Fecha,Estado,Ciudad,Tipo,Canal,Precio
2025-04-28,Chiapas,Tuxtla Gutiérrez,Ultrapasteurizada,Tiendas,27.0
2025-04-28,Chihuahua,Chihuahua,Ultrapasteurizada,Tiendas,33.83
2025-04-28,Chihuahua,Cd.Juárez,Ultrapasteurizada,Tiendas,
2025-04-28,CDMX,Ciudad de México,Ultrapasteurizada,Tiendas,27.95
2025-04-28,CDMX,ZM Ciudad de México,Ultrapasteurizada,Tiendas,25.77
2025-04-28,Durango,Durango,Ultrapasteurizada,Tiendas,
2025-04-28,Durango,Gómez Palacio,Ultrapasteurizada,Tiendas,34.0
2025-04-28,Guanajuato,León,Ultrapasteurizada,Tiendas,23.56
2025-04-28,Guanajuato,Celaya,Ultrapasteurizada,Tiendas,28.75
2025-04-28,Guerrero,Acapulco,Ultrapasteurizada,Tiendas,32.3
2025-04-28,Guerrero,Chilpancingo,Ultrapasteurizada,Tiendas,30.17
2025-04-28,Hidalgo,Pachuca,Ultrapasteurizada,Tiendas,28.67
2025-04-28,Jalisco,Guadalajara,Ultrapasteurizada,Tiendas,32.75
2025-04-28,Jalisco,ZM Guadalajara,Ultrapasteurizada,Tiendas,32.21
2025-04-28,Edo. México,Toluca,Ultrapasteurizada,Tiendas,29.46
2025-04-28,Michoacán,Morelia,Ultrapasteurizada,Tiendas,27.75
2025-04-28,Morelos,Cuernavaca,Ultrapasteurizada,Tiendas,29.0
2025-04-28,Nayarit,Tepic,Ultrapasteurizada,Tiendas,26.07
2025-04-28,Nuevo León,Monterrey,Ultrapasteurizada,Tiendas,33.2
2025-04-28,Nuevo León,ZM Monterrey,Ultrapasteurizada,Tiendas,31.68
2025-04-28,Oaxaca,Oaxaca,Ultrapasteurizada,Tiendas,32.07
2025-04-28,Puebla,Puebla,Ultrapasteurizada,Tiendas,35.38
2025-04-28,Puebla,ZM Puebla,Ultrapasteurizada,Tiendas,32.63
2025-04-28,Querétaro,Querétaro,Ultrapasteurizada,Tiendas,29.67
2025-04-28,Quintana Roo,Cancún,Ultrapasteurizada,Tiendas,32.74
2025-04-28,Quintana Roo,Chetumal,Ultrapasteurizada,Tiendas,26.5
2025-04-28,San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Tiendas,27.19
2025-04-28,Sinaloa,Culiacán,Ultrapasteurizada,Tiendas,36.67
2025-04-28,Sonora,Cd. Obregón,Ultrapasteurizada,Tiendas,31.8
2025-04-28,Sonora,Hermosillo,Ultrapasteurizada,Tiendas,23.75
2025-04-28,Sonora,Nogales,Ultrapasteurizada,Tiendas,29.95
2025-04-28,Sonora,San Luis Río Colorado,Ultrapasteurizada,Tiendas,0.0
2025-04-28,Tabasco,Villahermosa,Ultrapasteurizada,Tiendas,26.8
2025-04-28,Tamaulipas,Cd. Victoria,Ultrapasteurizada,Tiendas,29.63
2025-04-28,Tamaulipas,Matamoros,Ultrapasteurizada,Tiendas,33.9
2025-04-28,Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Tiendas,32.5
2025-04-28,Tamaulipas,Reynosa,Ultrapasteurizada,Tiendas,
2025-04-28,Tamaulipas,Tampico,Ultrapasteurizada,Tiendas,24.25
2025-04-28,Tlaxcala,Tlaxcala,Ultrapasteurizada,Tiendas,33.25
2025-04-28,Veracruz,Coatzacoalcos,Ultrapasteurizada,Tiendas,26.4
2025-04-28,Veracruz,Xalapa,Ultrapasteurizada,Tiendas,30.17
2025-04-28,Veracruz,Veracruz ,Ultrapasteurizada,Tiendas,32.88
2025-04-28,Yucatán,Mérida,Ultrapasteurizada,Tiendas,29.0
2025-04-28,Zacatecas,Zacatecas,Ultrapasteurizada,Tiendas,32.5
2025-04-28,Aguascalientes ,Aguascalientes,Ultrapasteurizada,Autoservicios,30.57
2025-04-28,Baja California,Mexicali,Ultrapasteurizada,Autoservicios,27.47
2025-04-28,Baja California,Tijuana,Ultrapasteurizada,Autoservicios,31.27
2025-04-28,Baja California Sur,La Paz,Ultrapasteurizada,Autoservicios,30.11
2025-04-28,Campeche,Campeche,Ultrapasteurizada,Autoservicios,35.4
2025-04-28,Coahuila,Piedras Negras,Ultrapasteurizada,Autoservicios,26.22
2025-04-28,Coahuila,Saltillo,Ultrapasteurizada,Autoservicios,35.8
2025-04-28,Coahuila,Torreón,Ultrapasteurizada,Autoservicios,36.4
2025-04-28,Colima,Colima,Ultrapasteurizada,Autoservicios,31.5
2025-04-28,Chiapas,Tapachula,Ultrapasteurizada,Autoservicios,35.48
2025-04-28,Chiapas,Tuxtla Gutiérrez,Ultrapasteurizada,Autoservicios,26.75
2025-04-28,Chihuahua,Chihuahua,Ultrapasteurizada,Autoservicios,37.72
2025-04-28,Chihuahua,Cd.Juárez,Ultrapasteurizada,Autoservicios,33.73
2025-04-28,CDMX,Ciudad de México,Ultrapasteurizada,Autoservicios,34.83
2025-04-28,CDMX,ZM Ciudad de México,Ultrapasteurizada,Autoservicios,23.57
2025-04-28,Durango,Durango,Ultrapasteurizada,Autoservicios,34.8
2025-04-28,Durango,Gómez Palacio,Ultrapasteurizada,Autoservicios,35.2
2025-04-28,Guanajuato,León,Ultrapasteurizada,Autoservicios,23.75
2025-04-28,Guanajuato,Celaya,Ultrapasteurizada,Autoservicios,29.83
2025-04-28,Guerrero,Acapulco,Ultrapasteurizada,Autoservicios,36.05
2025-04-28,Guerrero,Chilpancingo,Ultrapasteurizada,Autoservicios,31.55
2025-04-28,Hidalgo,Pachuca,Ultrapasteurizada,Autoservicios,35.27
2025-04-28,Jalisco,Guadalajara,Ultrapasteurizada,Autoservicios,28.0
2025-04-28,Jalisco,ZM Guadalajara,Ultrapasteurizada,Autoservicios,34.0
2025-04-28,Edo. México,Toluca,Ultrapasteurizada,Autoservicios,30.57
2025-04-28,Michoacán,Morelia,Ultrapasteurizada,Autoservicios,32.47
2025-04-28,Morelos,Cuernavaca,Ultrapasteurizada,Autoservicios,35.58
2025-04-28,Nayarit,Tepic,Ultrapasteurizada,Autoservicios,28.07
2025-04-28,Nuevo León,Monterrey,Ultrapasteurizada,Autoservicios,34.58
2025-04-28,Nuevo León,ZM Monterrey,Ultrapasteurizada,Autoservicios,35.07
2025-04-28,Oaxaca,Oaxaca,Ultrapasteurizada,Autoservicios,34.42
2025-04-28,Puebla,Puebla,Ultrapasteurizada,Autoservicios,33.1
2025-04-28,Puebla,ZM Puebla,Ultrapasteurizada,Autoservicios,35.25
2025-04-28,Querétaro,Querétaro,Ultrapasteurizada,Autoservicios,30.15
2025-04-28,Quintana Roo,Cancún,Ultrapasteurizada,Autoservicios,31.8
2025-04-28,Quintana Roo,Chetumal,Ultrapasteurizada,Autoservicios,32.5
2025-04-28,San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Autoservicios,31.7
2025-04-28,Sinaloa,Culiacán,Ultrapasteurizada,Autoservicios,32.15
2025-04-28,Sonora,Cd. Obregón,Ultrapasteurizada,Autoservicios,29.76
2025-04-28,Sonora,Hermosillo,Ultrapasteurizada,Autoservicios,24.3
2025-04-28,Sonora,Nogales,Ultrapasteurizada,Autoservicios,30.23
2025-04-28,Sonora,San Luis Río Colorado,Ultrapasteurizada,Autoservicios,0.0
2025-04-28,Tabasco,Villahermosa,Ultrapasteurizada,Autoservicios,29.13
2025-04-28,Tamaulipas,Cd. Victoria,Ultrapasteurizada,Autoservicios,34.07
2025-04-28,Tamaulipas,Matamoros,Ultrapasteurizada,Autoservicios,35.45
2025-04-28,Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Autoservicios,31.45
2025-04-28,Tamaulipas,Reynosa,Ultrapasteurizada,Autoservicios,27.9
2025-04-28,Tamaulipas,Tampico,Ultrapasteurizada,Autoservicios,27.95
2025-04-28,Tlaxcala,Tlaxcala,Ultrapasteurizada,Autoservicios,35.38
2025-04-28,Veracruz,Coatzacoalcos,Ultrapasteurizada,Autoservicios,33.88
2025-04-28,Veracruz,Xalapa,Ultrapasteurizada,Autoservicios,31.17
2025-04-28,Veracruz,Veracruz ,Ultrapasteurizada,Autoservicios,36.35
2025-04-28,Yucatán,Mérida,Ultrapasteurizada,Autoservicios,33.0
2025-04-28,Zacatecas,Zacatecas,Ultrapasteurizada,Autoservicios,33.57
2025-04-25,Aguascalientes ,Aguascalientes,Pasteurizada,Tiendas,26.55
2025-04-25,Baja California,Mexicali,Pasteurizada,Tiendas,27.3
2025-04-25,Baja California,Tijuana,Pasteurizada,Tiendas,
2025-04-25,Baja California Sur,La Paz,Pasteurizada,Tiendas,26.0
2025-04-25,Campeche,Campeche,Pasteurizada,Tiendas,
2025-04-25,Coahuila,Piedras Negras,Pasteurizada,Tiendas,23.2
2025-04-25,Coahuila,Saltillo,Pasteurizada,Tiendas,31.2
2025-04-25,Coahuila,Torreón,Pasteurizada,Tiendas,31.5
2025-04-25,Colima,Colima,Pasteurizada,Tiendas,26.0
2025-04-25,Chiapas,Tapachula,Pasteurizada,Tiendas,
2025-04-25,Chiapas,Tuxtla Gutiérrez,Pasteurizada,Tiendas,
2025-04-25,Chihuahua,Chihuahua,Pasteurizada,Tiendas,29.55
2025-04-25,Chihuahua,Cd.Juárez,Pasteurizada,Tiendas,29.6
2025-04-25,CDMX,Ciudad de México,Pasteurizada,Tiendas,27.55
2025-04-25,CDMX,ZM Ciudad de México,Pasteurizada,Tiendas,23.95
2025-04-25,Durango,Durango,Pasteurizada,Tiendas,29.5
2025-04-25,Durango,Gómez Palacio,Pasteurizada,Tiendas,28.05
2025-04-25,Guanajuato,León,Pasteurizada,Tiendas,23.69
2025-04-25,Guanajuato,Celaya,Pasteurizada,Tiendas,28.63
2025-04-25,Guerrero,Acapulco,Pasteurizada,Tiendas,28.12
2025-04-25,Guerrero,Chilpancingo,Pasteurizada,Tiendas,29.0
2025-04-25,Hidalgo,Pachuca,Pasteurizada,Tiendas,28.0
2025-04-25,Jalisco,Guadalajara,Pasteurizada,Tiendas,26.25
2025-04-25,Jalisco,ZM Guadalajara,Pasteurizada,Tiendas,27.04
2025-04-25,Edo. México,Toluca,Pasteurizada,Tiendas,28.16
2025-04-25,Michoacán,Morelia,Pasteurizada,Tiendas,27.5
2025-04-25,Morelos,Cuernavaca,Pasteurizada,Tiendas,28.67
2025-04-25,Nayarit,Tepic,Pasteurizada,Tiendas,25.58
2025-04-25,Nuevo León,Monterrey,Pasteurizada,Tiendas,28.45
2025-04-25,Nuevo León,ZM Monterrey,Pasteurizada,Tiendas,28.73
2025-04-25,Oaxaca,Oaxaca,Pasteurizada,Tiendas,32.83
2025-04-25,Puebla,Puebla,Pasteurizada,Tiendas,29.0
2025-04-25,Puebla,ZM Puebla,Pasteurizada,Tiendas,30.45
2025-04-25,Querétaro,Querétaro,Pasteurizada,Tiendas,30.0
2025-04-25,Quintana Roo,Cancún,Pasteurizada,Tiendas,
2025-04-25,Quintana Roo,Chetumal,Pasteurizada,Tiendas,
2025-04-25,San Luis Potosí,San Luis Potosí,Pasteurizada,Tiendas,26.44
2025-04-25,Sinaloa,Culiacán,Pasteurizada,Tiendas,31.39
2025-04-25,Sonora,Cd. Obregón,Pasteurizada,Tiendas,27.0
2025-04-25,Sonora,Hermosillo,Pasteurizada,Tiendas,28.25
2025-04-25,Sonora,Nogales,Pasteurizada,Tiendas,
2025-04-25,Sonora,San Luis Río Colorado,Pasteurizada,Tiendas,0.0
2025-04-25,Tabasco,Villahermosa,Pasteurizada,Tiendas,
2025-04-25,Tamaulipas,Cd. Victoria,Pasteurizada,Tiendas,28.3
2025-04-25,Tamaulipas,Matamoros,Pasteurizada,Tiendas,31.0
2025-04-25,Tamaulipas,Nuevo Laredo,Pasteurizada,Tiendas,28.13
2025-04-25,Tamaulipas,Reynosa,Pasteurizada,Tiendas,29.63
2025-04-25,Tamaulipas,Tampico,Pasteurizada,Tiendas,19.1
2025-04-25,Tlaxcala,Tlaxcala,Pasteurizada,Tiendas,28.0
2025-04-25,Veracruz,Coatzacoalcos,Pasteurizada,Tiendas,
2025-04-25,Veracruz,Xalapa,Pasteurizada,Tiendas,
2025-04-25,Veracruz,Veracruz ,Pasteurizada,Tiendas,
2025-04-25,Yucatán,Mérida,Pasteurizada,Tiendas,
2025-04-25,Zacatecas,Zacatecas,Pasteurizada,Tiendas,25.0
2025-04-25,Aguascalientes ,Aguascalientes,Pasteurizada,Autoservicios,26.58
2025-04-25,Baja California,Mexicali,Pasteurizada,Autoservicios,26.16
2025-04-25,Baja California,Tijuana,Pasteurizada,Autoservicios,
2025-04-25,Baja California Sur,La Paz,Pasteurizada,Autoservicios,27.63
2025-04-25,Campeche,Campeche,Pasteurizada,Autoservicios,
2025-04-25,Coahuila,Piedras Negras,Pasteurizada,Autoservicios,23.3
2025-04-25,Coahuila,Saltillo,Pasteurizada,Autoservicios,32.08
2025-04-25,Coahuila,Torreón,Pasteurizada,Autoservicios,31.42
2025-04-25,Colima,Colima,Pasteurizada,Autoservicios,25.88
2025-04-25,Chiapas,Tapachula,Pasteurizada,Autoservicios,
2025-04-25,Chiapas,Tuxtla Gutiérrez,Pasteurizada,Autoservicios,
2025-04-25,Chihuahua,Chihuahua,Pasteurizada,Autoservicios,29.17
2025-04-25,Chihuahua,Cd.Juárez,Pasteurizada,Autoservicios,27.34
2025-04-25,CDMX,Ciudad de México,Pasteurizada,Autoservicios,28.92
2025-04-25,CDMX,ZM Ciudad de México,Pasteurizada,Autoservicios,23.7
2025-04-25,Durango,Durango,Pasteurizada,Autoservicios,28.05
2025-04-25,Durango,Gómez Palacio,Pasteurizada,Autoservicios,29.38
2025-04-25,Guanajuato,León,Pasteurizada,Autoservicios,23.75
2025-04-25,Guanajuato,Celaya,Pasteurizada,Autoservicios,25.33
2025-04-25,Guerrero,Acapulco,Pasteurizada,Autoservicios,29.4
2025-04-25,Guerrero,Chilpancingo,Pasteurizada,Autoservicios,29.97
2025-04-25,Hidalgo,Pachuca,Pasteurizada,Autoservicios,29.45
2025-04-25,Jalisco,Guadalajara,Pasteurizada,Autoservicios,26.0
2025-04-25,Jalisco,ZM Guadalajara,Pasteurizada,Autoservicios,28.9
2025-04-25,Edo. México,Toluca,Pasteurizada,Autoservicios,28.13
2025-04-25,Michoacán,Morelia,Pasteurizada,Autoservicios,27.47
2025-04-25,Morelos,Cuernavaca,Pasteurizada,Autoservicios,29.08
2025-04-25,Nayarit,Tepic,Pasteurizada,Autoservicios,26.84
2025-04-25,Nuevo León,Monterrey,Pasteurizada,Autoservicios,27.9
2025-04-25,Nuevo León,ZM Monterrey,Pasteurizada,Autoservicios,26.67
2025-04-25,Oaxaca,Oaxaca,Pasteurizada,Autoservicios,34.67
2025-04-25,Puebla,Puebla,Pasteurizada,Autoservicios,30.28
2025-04-25,Puebla,ZM Puebla,Pasteurizada,Autoservicios,29.82
2025-04-25,Querétaro,Querétaro,Pasteurizada,Autoservicios,30.04
2025-04-25,Quintana Roo,Cancún,Pasteurizada,Autoservicios,
2025-04-25,Quintana Roo,Chetumal,Pasteurizada,Autoservicios,
2025-04-25,San Luis Potosí,San Luis Potosí,Pasteurizada,Autoservicios,26.58
2025-04-25,Sinaloa,Culiacán,Pasteurizada,Autoservicios,30.65
2025-04-25,Sonora,Cd. Obregón,Pasteurizada,Autoservicios,27.67
2025-04-25,Sonora,Hermosillo,Pasteurizada,Autoservicios,26.88
2025-04-25,Sonora,Nogales,Pasteurizada,Autoservicios,
2025-04-25,Sonora,San Luis Río Colorado,Pasteurizada,Autoservicios,0.0
2025-04-25,Tabasco,Villahermosa,Pasteurizada,Autoservicios,
2025-04-25,Tamaulipas,Cd. Victoria,Pasteurizada,Autoservicios,26.24
2025-04-25,Tamaulipas,Matamoros,Pasteurizada,Autoservicios,29.23
2025-04-25,Tamaulipas,Nuevo Laredo,Pasteurizada,Autoservicios,26.38
2025-04-25,Tamaulipas,Reynosa,Pasteurizada,Autoservicios,28.83
2025-04-25,Tamaulipas,Tampico,Pasteurizada,Autoservicios,19.25
2025-04-25,Tlaxcala,Tlaxcala,Pasteurizada,Autoservicios,26.88
2025-04-25,Veracruz,Coatzacoalcos,Pasteurizada,Autoservicios,
2025-04-25,Veracruz,Xalapa,Pasteurizada,Autoservicios,
2025-04-25,Veracruz,Veracruz ,Pasteurizada,Autoservicios,
2025-04-25,Yucatán,Mérida,Pasteurizada,Autoservicios,
2025-04-25,Zacatecas,Zacatecas,Pasteurizada,Autoservicios,25.65
2025-04-25,Aguascalientes ,Aguascalientes,Ultrapasteurizada,Tiendas,30.7
2025-04-25,Baja California,Mexicali,Ultrapasteurizada,Tiendas,24.83
2025-04-25,Baja California,Tijuana,Ultrapasteurizada,Tiendas,31.62
2025-04-25,Baja California Sur,La Paz,Ultrapasteurizada,Tiendas,31.0
2025-04-25,Campeche,Campeche,Ultrapasteurizada,Tiendas,30.13
2025-04-25,Coahuila,Piedras Negras,Ultrapasteurizada,Tiendas,29.0
2025-04-25,Coahuila,Saltillo,Ultrapasteurizada,Tiendas,30.0
2025-04-25,Coahuila,Torreón,Ultrapasteurizada,Tiendas,38.0
2025-04-25,Colima,Colima,Ultrapasteurizada,Tiendas,28.0
2025-04-25,Chiapas,Tapachula,Ultrapasteurizada,Tiendas,31.0
2025-04-25,Chiapas,Tuxtla Gutiérrez,Ultrapasteurizada,Tiendas,27.0
2025-04-25,Chihuahua,Chihuahua,Ultrapasteurizada,Tiendas,33.83
2025-04-25,Chihuahua,Cd.Juárez,Ultrapasteurizada,Tiendas,
2025-04-25,CDMX,Ciudad de México,Ultrapasteurizada,Tiendas,27.95
2025-04-25,CDMX,ZM Ciudad de México,Ultrapasteurizada,Tiendas,25.77
2025-04-25,Durango,Durango,Ultrapasteurizada,Tiendas,
2025-04-25,Durango,Gómez Palacio,Ultrapasteurizada,Tiendas,34.0
2025-04-25,Guanajuato,León,Ultrapasteurizada,Tiendas,23.56
2025-04-25,Guanajuato,Celaya,Ultrapasteurizada,Tiendas,28.75
2025-04-25,Guerrero,Acapulco,Ultrapasteurizada,Tiendas,32.3
2025-04-25,Guerrero,Chilpancingo,Ultrapasteurizada,Tiendas,30.17
2025-04-25,Hidalgo,Pachuca,Ultrapasteurizada,Tiendas,28.67
2025-04-25,Jalisco,Guadalajara,Ultrapasteurizada,Tiendas,32.75
2025-04-25,Jalisco,ZM Guadalajara,Ultrapasteurizada,Tiendas,32.21
2025-04-25,Edo. México,Toluca,Ultrapasteurizada,Tiendas,29.46
2025-04-25,Michoacán,Morelia,Ultrapasteurizada,Tiendas,27.75
2025-04-25,Morelos,Cuernavaca,Ultrapasteurizada,Tiendas,29.0
2025-04-25,Nayarit,Tepic,Ultrapasteurizada,Tiendas,26.07
2025-04-25,Nuevo León,Monterrey,Ultrapasteurizada,Tiendas,33.2
2025-04-25,Nuevo León,ZM Monterrey,Ultrapasteurizada,Tiendas,31.68
2025-04-25,Oaxaca,Oaxaca,Ultrapasteurizada,Tiendas,31.83
2025-04-25,Puebla,Puebla,Ultrapasteurizada,Tiendas,35.38
2025-04-25,Puebla,ZM Puebla,Ultrapasteurizada,Tiendas,32.63
2025-04-25,Querétaro,Querétaro,Ultrapasteurizada,Tiendas,29.47
2025-04-25,Quintana Roo,Cancún,Ultrapasteurizada,Tiendas,32.74
2025-04-25,Quintana Roo,Chetumal,Ultrapasteurizada,Tiendas,26.5
2025-04-25,San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Tiendas,27.19
2025-04-25,Sinaloa,Culiacán,Ultrapasteurizada,Tiendas,36.67
2025-04-25,Sonora,Cd. Obregón,Ultrapasteurizada,Tiendas,31.8
2025-04-25,Sonora,Hermosillo,Ultrapasteurizada,Tiendas,23.75
2025-04-25,Sonora,Nogales,Ultrapasteurizada,Tiendas,29.95
2025-04-25,Sonora,San Luis Río Colorado,Ultrapasteurizada,Tiendas,0.0
2025-04-25,Tabasco,Villahermosa,Ultrapasteurizada,Tiendas,26.52
2025-04-25,Tamaulipas,Cd. Victoria,Ultrapasteurizada,Tiendas,29.63
2025-04-25,Tamaulipas,Matamoros,Ultrapasteurizada,Tiendas,33.9
2025-04-25,Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Tiendas,32.5
2025-04-25,Tamaulipas,Reynosa,Ultrapasteurizada,Tiendas,
2025-04-25,Tamaulipas,Tampico,Ultrapasteurizada,Tiendas,24.25
2025-04-25,Tlaxcala,Tlaxcala,Ultrapasteurizada,Tiendas,33.25
2025-04-25,Veracruz,Coatzacoalcos,Ultrapasteurizada,Tiendas,26.4
2025-04-25,Veracruz,Xalapa,Ultrapasteurizada,Tiendas,30.17
2025-04-25,Veracruz,Veracruz ,Ultrapasteurizada,Tiendas,32.88
2025-04-25,Yucatán,Mérida,Ultrapasteurizada,Tiendas,29.0
2025-04-25,Zacatecas,Zacatecas,Ultrapasteurizada,Tiendas,32.5
2025-04-25,Aguascalientes ,Aguascalientes,Ultrapasteurizada,Autoservicios,32.48
2025-04-25,Baja California,Mexicali,Ultrapasteurizada,Autoservicios,27.47
2025-04-25,Baja California,Tijuana,Ultrapasteurizada,Autoservicios,31.27
2025-04-25,Baja California Sur,La Paz,Ultrapasteurizada,Autoservicios,30.11
2025-04-25,Campeche,Campeche,Ultrapasteurizada,Autoservicios,35.4
2025-04-25,Coahuila,Piedras Negras,Ultrapasteurizada,Autoservicios,26.22
2025-04-25,Coahuila,Saltillo,Ultrapasteurizada,Autoservicios,35.8
2025-04-25,Coahuila,Torreón,Ultrapasteurizada,Autoservicios,36.4
2025-04-25,Colima,Colima,Ultrapasteurizada,Autoservicios,31.5
2025-04-25,Chiapas,Tapachula,Ultrapasteurizada,Autoservicios,34.65
2025-04-25,Chiapas,Tuxtla Gutiérrez,Ultrapasteurizada,Autoservicios,26.75
2025-04-25,Chihuahua,Chihuahua,Ultrapasteurizada,Autoservicios,37.72
2025-04-25,Chihuahua,Cd.Juárez,Ultrapasteurizada,Autoservicios,33.73
2025-04-25,CDMX,Ciudad de México,Ultrapasteurizada,Autoservicios,34.83
2025-04-25,CDMX,ZM Ciudad de México,Ultrapasteurizada,Autoservicios,23.57
2025-04-25,Durango,Durango,Ultrapasteurizada,Autoservicios,34.72
2025-04-25,Durango,Gómez Palacio,Ultrapasteurizada,Autoservicios,35.95
2025-04-25,Guanajuato,León,Ultrapasteurizada,Autoservicios,23.75
2025-04-25,Guanajuato,Celaya,Ultrapasteurizada,Autoservicios,29.83
2025-04-25,Guerrero,Acapulco,Ultrapasteurizada,Autoservicios,36.05
2025-04-25,Guerrero,Chilpancingo,Ultrapasteurizada,Autoservicios,31.55
2025-04-25,Hidalgo,Pachuca,Ultrapasteurizada,Autoservicios,35.27
2025-04-25,Jalisco,Guadalajara,Ultrapasteurizada,Autoservicios,28.0
2025-04-25,Jalisco,ZM Guadalajara,Ultrapasteurizada,Autoservicios,34.0
2025-04-25,Edo. México,Toluca,Ultrapasteurizada,Autoservicios,30.57
2025-04-25,Michoacán,Morelia,Ultrapasteurizada,Autoservicios,32.47
2025-04-25,Morelos,Cuernavaca,Ultrapasteurizada,Autoservicios,35.58
2025-04-25,Nayarit,Tepic,Ultrapasteurizada,Autoservicios,28.07
2025-04-25,Nuevo León,Monterrey,Ultrapasteurizada,Autoservicios,34.58
2025-04-25,Nuevo León,ZM Monterrey,Ultrapasteurizada,Autoservicios,34.22
2025-04-25,Oaxaca,Oaxaca,Ultrapasteurizada,Autoservicios,34.37
2025-04-25,Puebla,Puebla,Ultrapasteurizada,Autoservicios,33.07
2025-04-25,Puebla,ZM Puebla,Ultrapasteurizada,Autoservicios,35.58
2025-04-25,Querétaro,Querétaro,Ultrapasteurizada,Autoservicios,30.05
2025-04-25,Quintana Roo,Cancún,Ultrapasteurizada,Autoservicios,31.8
2025-04-25,Quintana Roo,Chetumal,Ultrapasteurizada,Autoservicios,32.5
2025-04-25,San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Autoservicios,31.7
2025-04-25,Sinaloa,Culiacán,Ultrapasteurizada,Autoservicios,32.15
2025-04-25,Sonora,Cd. Obregón,Ultrapasteurizada,Autoservicios,29.37
2025-04-25,Sonora,Hermosillo,Ultrapasteurizada,Autoservicios,24.3
2025-04-25,Sonora,Nogales,Ultrapasteurizada,Autoservicios,30.07
2025-04-25,Sonora,San Luis Río Colorado,Ultrapasteurizada,Autoservicios,0.0
2025-04-25,Tabasco,Villahermosa,Ultrapasteurizada,Autoservicios,29.13
2025-04-25,Tamaulipas,Cd. Victoria,Ultrapasteurizada,Autoservicios,34.07
2025-04-25,Tamaulipas,Matamoros,Ultrapasteurizada,Autoservicios,35.97
2025-04-25,Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Autoservicios,31.45
2025-04-25,Tamaulipas,Reynosa,Ultrapasteurizada,Autoservicios,27.9
2025-04-25,Tamaulipas,Tampico,Ultrapasteurizada,Autoservicios,27.95
2025-04-25,Tlaxcala,Tlaxcala,Ultrapasteurizada,Autoservicios,35.38
2025-04-25,Veracruz,Coatzacoalcos,Ultrapasteurizada,Autoservicios,32.8
2025-04-25,Veracruz,Xalapa,Ultrapasteurizada,Autoservicios,31.5
2025-04-25,Veracruz,Veracruz ,Ultrapasteurizada,Autoservicios,36.35
2025-04-25,Yucatán,Mérida,Ultrapasteurizada,Autoservicios,33.0
2025-04-25,Zacatecas,Zacatecas,Ultrapasteurizada,Autoservicios,33.57
2025-04-23,Aguascalientes ,Aguascalientes,Pasteurizada,Tiendas,26.55
2025-04-23,Baja California,Mexicali,Pasteurizada,Tiendas,27.3
2025-04-23,Baja California,Tijuana,Pasteurizada,Tiendas,
2025-04-23,Baja California Sur,La Paz,Pasteurizada,Tiendas,26.0
2025-04-23,Campeche,Campeche,Pasteurizada,Tiendas,
2025-04-23,Coahuila,Piedras Negras,Pasteurizada,Tiendas,23.2
2025-04-23,Coahuila,Saltillo,Pasteurizada,Tiendas,31.2
2025-04-23,Coahuila,Torreón,Pasteurizada,Tiendas,31.5
2025-04-23,Colima,Colima,Pasteurizada,Tiendas,26.0
2025-04-23,Chiapas,Tapachula,Pasteurizada,Tiendas,
2025-04-23,Chiapas,Tuxtla Gutiérrez,Pasteurizada,Tiendas,
2025-04-23,Chihuahua,Chihuahua,Pasteurizada,Tiendas,29.55
2025-04-23,Chihuahua,Cd.Juárez,Pasteurizada,Tiendas,29.6
2025-04-23,CDMX,Ciudad de México,Pasteurizada,Tiendas,27.57
2025-04-23,CDMX,ZM Ciudad de México,Pasteurizada,Tiendas,23.95
2025-04-23,Durango,Durango,Pasteurizada,Tiendas,29.5
2025-04-23,Durango,Gómez Palacio,Pasteurizada,Tiendas,28.05
2025-04-23,Guanajuato,León,Pasteurizada,Tiendas,23.69
2025-04-23,Guanajuato,Celaya,Pasteurizada,Tiendas,28.63
2025-04-23,Guerrero,Acapulco,Pasteurizada,Tiendas,28.12
2025-04-23,Guerrero,Chilpancingo,Pasteurizada,Tiendas,29.0
2025-04-23,Hidalgo,Pachuca,Pasteurizada,Tiendas,28.0
2025-04-23,Jalisco,Guadalajara,Pasteurizada,Tiendas,26.25
2025-04-23,Jalisco,ZM Guadalajara,Pasteurizada,Tiendas,27.04
2025-04-23,Edo. México,Toluca,Pasteurizada,Tiendas,28.16
2025-04-23,Michoacán,Morelia,Pasteurizada,Tiendas,27.5
2025-04-23,Morelos,Cuernavaca,Pasteurizada,Tiendas,28.67
2025-04-23,Nayarit,Tepic,Pasteurizada,Tiendas,25.58
2025-04-23,Nuevo León,Monterrey,Pasteurizada,Tiendas,28.45
2025-04-23,Nuevo León,ZM Monterrey,Pasteurizada,Tiendas,29.73
2025-04-23,Oaxaca,Oaxaca,Pasteurizada,Tiendas,32.67
2025-04-23,Puebla,Puebla,Pasteurizada,Tiendas,29.0
2025-04-23,Puebla,ZM Puebla,Pasteurizada,Tiendas,30.45
2025-04-23,Querétaro,Querétaro,Pasteurizada,Tiendas,29.82
